drug_name	ID
CHEMBL1173694	1183113
Bromperidol	2448
PP-242	135565635
C.I. MORDANT BLACK 11	3246023
Proxyfan	6421522
ETOPOSIDE	36462
Ipidacrine	604519
MLS002474519	151582
SPECTRUM2_001084	12420
Clofibrate	2796
25589-40-6	573894
SCHEMBL16065773	73707533
SCHEMBL17487092	44487406
CYTO7H11	2729027
WYE 354	44219749
BMS 191011	10474339
Robustic acid	54677407
ABT-199 (GDC-0199)	49846579
10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine	134141
HMS1484F20	135531002
Labetalol	3869
Ethyl {3-[(3,5-dimethoxybenzoyl)amino]phenyl}carbamate	973303
Amylocaine	10767
Tyrphostin AG 1288	3856780
NAN-190	4431
MLS000094939	3238417
MLS003650114	53382763
MLS003650115	53382764
Emetine	10219
Acetyl-Geranyl-Cysteine	87288217
ASN 04454474	1374043
MLS-0435432.0001	8056691
Raloxifene	5035
CHEMBL40257	44287635
Diprotin A	94701
VILAZODONE HYDROCHLORIDE	6918313
Arachidonyl Trifluoromethylketone	5280436
Tyrphostin B46	5328770
ZINC4521332	40488233
MEGXP0_001444	23872142
CHEMBL1269896	1999882
Aminohippuric acid	2148
BRD-K14611588-001-01-1	60184854
Buthionine Sulfoxime	119565
MLS003128871	44494956
Ebelactone-B	6436821
MLS003128874	51358867
MLS003128877	46903884
Arbutin	440936
Diphencyprone	65057
GP 1A	10252734
Tyramine O-Sulfate	153005
MLS003129693	44504937
Lurasidone	213046
Rucaparib	9931954
Genz-644282	10294813
SMR000075623	1289024
Y-134	11784736
Retigabine	121892
CHEMBL1716096	46925870
Chlorpropamide	2727
MLS002699341	3950926
CHEMBL2142358	49853301
CHEMBL1354134	46916179
PSB 1115	5311479
5-Iodo-6-nitro-2-piperazinylquinoline	10091399
SCHEMBL16980374	54657693
SCHEMBL16980377	54646219
SCHEMBL16980376	54657895
2-(2-Bromo-4-methyl-phenylamino)-pyrido[3,2-e][1,3]thiazin-4-one	1963150
MLS002729074	44629410
5-Methylfurmethide	4141
CHEMBL1551506	44460189
MLS000047258	3236979
RS-102,221	3693566
Guanfacine	3519
MLS001176107	4484064
CHEMBL1868923	44491953
CHEMBL1718102	44607974
Dihydroegotamine	3066
MLS-0223293.0001	3301126
CHEMBL3187209	54651290
Talniflumate	48229
AM 281	4302962
ST50031908	681615
SKF 82958	1225
dexamethasone	5743
Ethotoin	3292
Ursolic acid	64945
CHEMBL1271119	49787910
CHEMBL1271117	1998940
BRD-K82041810-001-01-8	54638614
MLS002232305	42601363
MLS002232309	42628535
Niclosamide	4477
Reparixin	9838712
C30H33N3O5S	15953870
clobetasol	5311051
Hydroxyfasudil	3064778
Ethyl 3-[(5-mercapto-1,3,4-thiadiazol-2-yl)thio]propanoate	2802190
Alisertib	24771867
179324-69-7	387447
CHEMBL2362197	54618289
CHEMBL2362194	54617783
AZD-8055	25262965
ZG-10	57340680
SIN-1, Hydrochloride	9859122
Idarubicin	42890
Tizanidine	5487
BRD-K03701362-019-01-7	60184979
Phenacetin	4754
Itopride	3792
Prazosin	4893
Oseltamivir (acid)	449381
CHEMBL2140299	44507255
Cantharidin	5944
Fluoropyruvate	67946
BRD-K66198023-237-01-9	73707547
CHEMBL3184441	46916321
CHEMBL3184446	46947844
Benazepril	5362124
3-(4-Methoxyphenyl)-4-oxo-4H-chromene-5,7-diyl diacetate	1403142
MLS-0342317.0001	814607
Pyrazolanthrone	8515
Kinetin Riboside	20345
CHEMBL3182597	54654286
BRD-K55113501-001-01-2	73707458
Sulbactam	130313
MLS003649980	53382643
Hypericin	3663
Tianeptine	68870
VU0405172-2	44251485
R(+)-Terguride	11957722
ST007958	1201964
BRD-K09186736-001-01-2	44496918
CHEMBL1172402	46191176
CHEMBL1316687	44607949
Aminosalicylic acid	4649
CHEMBL2139107	54618343
CHEMBL2359007	54646501
Daph	1697
CHEMBL2359557	54646689
7-Hydroxyflavone	5281894
Lumicolchicine	244898
CHEMBL2132289	56965963
MLS001065857	7079134
MLS001065851	24747151
MLS001065853	24747149
Tiletamine	26533
MLS001065859	24747274
MLS001065858	24747188
Propentofylline	4938
Cinnarizine	1547484
MLS002264430	25243729
MLS002264433	17757075
MLS002264434	17757080
MLS002264437	17757092
MLS002264436	17757086
MLS002264439	17757095
Lopinavir	92727
CHEMBL306319	11403114
SCHEMBL618594	46843648
Clemizole	2782
GYKI-52466	3538
NNC-112	130424
Zacopride	108182
Cilengitide	176873
Dipyridamole	3108
TENOVIN-1	1013376
Hexachlorophene	3598
N-(5-Chloro-2-hydroxyphenyl)-2-ethoxybenzamide	2953683
Pravastatin	54687
Toltrazuril	68591
Proadifen	4910
AR-196/42202287	986349
SCHEMBL16712694	54666869
ST50411348	6710729
GW-4064	9893571
MLS003129316	51358831
MLS003129313	44504932
Ethionamide	2761171
L-Buthionine Sulfoximine	119565
NSC217091	9555025
MLS003130256	44505588
Doxazosin	3157
BRL-15,572	3654103
CHEMBL520231	44589607
CHEMBL3187411	145948440
[4-(Cyclohexylsulfamoyl)-2-methylphenoxy]acetic acid	2222056
Amikacin	37768
CHEMBL3348877	73265347
CHEMBL2355630	49843416
Diclofenac	3033
MLS000408862	3409332
Tivantinib	11494412
EXALAMIDE	3316
ST074627	1188388
KUC103898N	44601473
Bumetanide	2471
CHEMBL2357677	54618845
Pizotyline	27400
SPECTRUM_001259	5701990
CHEMBL1271321	44460113
CHEMBL1271322	4675130
CHEMBL1271323	3152427
Cefaclor	51039
BSPBIO_003237	23919058
MEGXM0_000019	23815265
SMR000068650	2113511
MLS002264388	44142110
BRD-K43781861-001-02-3	54649598
Oxotremorine	4630
2002-H20	748328
Lonidamine	39562
SCHEMBL16083218	44486949
SMR000197751	897475
1-((4-Nitrophenyl)sulfonyl)-1H-benzimidazol-2-amine	3025945
SCHEMBL10026606	23836210
Cinepazide maleate	5282458
Pentobarbital	4737
SCHEMBL17783853	60189869
AZD-2014	25262792
SCHEMBL17783854	60185043
AZD1152	11497983
Mono-Ethylhexylphthalate	20393
Otilonium Bromide	72092
CHEMBL2357096	44492080
4LY1	6918878
Clebopride	2780
Erbstatin Analog	5353609
CYM5938	44620883
YM 201636	9956222
MAYBRIDGE4_003236	2729755
CHEMBL3188197	54666500
Nor1-Chlorpromazine	62875
MLS002474238	44202876
isometheptene	22297
RX821002	108094
MLS003153120	45480137
MLS000394288	15945391
NCGC00012588	3235166
SMR001318078	44142079
SMR001318079	44142080
Rocuronium Bromide	441351
BDBM79205	44634699
SMR001318076	44142077
SMR001318077	44142078
STK219801	1285940
Doxercalciferol	5281107
Piribedil	4850
TOCRIS-0930	6604780
Nicotinyl Alcohol	7510
Ciprofloxacin	2764
(2R)-3-(4-Cyanophenoxy)-n-[4-cyano-3-(trifluoromethyl)phenyl]-2-hydroxy-2-methylpropanamide	25226380
Phenazopyridine	4756
MLS002607695	22434552
Ipriflavone	3747
CHEMBL1877309	3647906
Phenytoin	1775
13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	3478439
2-Amino-3-(2,4-dihydroxyphenyl)propanoic acid	251462
Danazol	28417
CHEMBL2359633	54638574
MLS003650139	53382788
ARG-CSC2-23	51003702
Otamixaban	5496659
etoposide	36462
Quisinostat	11538455
Quinelorane	57242
MLS000778276	135440086
AD-193/42475508	1034641
Resveratrol	445154
Denbufylline	2984
SPECTRUM_001418	31729
CGP-37157	2688
79966-13-5	701939
Chlorpheniramine	2725
CHEMBL2359949	44487293
SR-02000000367	46172935
BP-897	3038495
CHEMBL2132498	54618752
979-32-8	13791
CLONAZEPAM	2802
FPA1_000112	23806106
VU0404997-2	46869952
Clofoctol	2799
RO-5-3335	64983
MLS003129672	44485747
Papaverine	4680
STK178014	7326481
CHEMBL1673039	46844147
BRD-K72853990-066-01-3	73707474
BRD-K61341215-004-01-2	57369718
CHEMBL2143684	44507283
SPECTRUM_001060	24707
CHEMBL2143681	44499061
7-OH-PIPAT	6305587
Purmorphamine	5284329
Nullscript	3785
CHEMBL1612677	44968224
apigenin	5280443
CX-4945 (Silmitasertib)	24748573
8-Methoxymethyl-ibmx	155806
MLS003129413	44496406
MLS003129415	44506061
C21H27N7O3	16725726
AZD7687	42636350
CHEMBL2361997	49835843
2-Nitrofluorene	11831
Ronidazole	5094
NKP608	9917079
ZINC68199948	73707386
Pimavanserin	10071196
BMS-777607	24794418
MLS003130364	44485039
MLS003130365	44502953
4-Methoxy-6-phenyl-1H-pyrimidine-2-thione	902452
SB 221284	443389
CHEMBL3188944	68234129
MLS003672589	50904134
CHEMBL1405981	44142047
GW441756X	16219401
CHEMBL1720543	46925861
4,6-Dimethyl-n-phenylquinolin-2-amine	687170
Enzastaurin	176167
Verteporfin	11980904
Escitalopram	146570
Lorcaserin HCl	11673085
SN-38	104842
CHEMBL2381520	71680916
Pimobendan	4823
Indiplon	6450813
STK179629	3941250
HG-9-91-01	78357808
VU0413238-1	44907115
BIBR-1532	9927531
NSC665366	127898
Alaproclate	2081
CHEMBL2141850	44502813
Nafcillin	8982
CHEMBL2140107	44499735
Ethyl 1-benzyl-4,5-dioxopyrrolidine-3-carboxylate	219271
MLS002700183	44247543
Velnacrine	3655
BMY-14802	108046
SUGA1_010064	23835472
CHEMBL3188568	54654147
HLI-373	135403620
Albuterol	2083
Deacetoxy-7-oxisogedunin	6708725
Alizapride	135413504
Imipramine	3696
SMR000081059	1249064
Zofenopril (calcium)	12849545
Ropivacaine	175805
Apocynin	2214
Pyrilamine	4992
Promazine	4926
CHEMBL2359798	44507092
2-(1-Pyrrolidinyl)-4(3H)-quinazolinone	135423697
Cyproheptadine	2913
1-[[4-(Dimethylamino)-3-methylphenyl]methyl]-5-(2,2-diphenylacetyl)-6,7-dihydro-4H-imidazo[4,5-c]pyridine-6-carboxylic acid	4701
CHEMBL2357936	54664993
CHEMBL399379	16747776
Rimonabant	104850
Boldine	10154
Dichloroacetic acid	6597
CHEMBL2359579	54650179
Ntzdpa	9954280
Carbetapentane	2562
Benserazide	2327
BRD-K10287818-001-01-6	54645842
CHEMBL1433941	44142050
MLS002548989	44224142
LXR-623	16734800
MLS001065831	24747181
MLS001065830	24747178
MLS001065837	24747182
MLS001065836	24747241
DMP 777	177992
MLS001065839	24747212
MLS001065838	24747245
Concneorine	933171
Amuvatinib	11282283
5-Methyltryptamine	15760
SR-03000001971	1556232
SCHEMBL1670775	10125107
Topotecan	60700
Dovitinib	135398510
Minaprine	4199
CHEMBL3185651	46916320
Imiloxan	133621
Mepenzolate	4057
Tenoxicam	54677971
TACROLIMUS	445643
Limonin	179651
Pregnenolone	8955
Pala	39981
Mebhydrolin	22530
BRD-K86858124-001-01-2	73707502
SA4503 (dihydrochloride)	9954941
MLS003130087	46903448
TR-14035	9912743
MLS003271340	49835836
MLS003271342	49835857
MLS003271344	49835842
TIBOLONE	444008
N-(4-Chlorophenyl)-4-[hydroxy(diphenyl)methyl]piperidine-1-carbothioamide	1261254
AMIKACIN HYDRATE	16218899
Levosalbutamol	123600
Phentolamine	5775
SR57227A	131747
XMD 8-92	46843772
GSK-923295	46898058
Methyl 7-desoxypurpurogallin-7-carboxylate trimethyl ether	4020695
E 2012	11560787
Salsolinol	91588
MLS003129335	44505571
MLS003129334	44504931
MLS003129330	44504933
Olmesartan	158781
ICI-199,441	3082718
KBIO2_001961	131414
Apoptosis Activator II	1901244
Colforsin	47936
N-Acetyloctopamine	193691
Tedizolid	11234049
M-Chloro-Phenyl-Biguanide	1354
BAS 02002358	3136844
BRD-K34639619-001-01-1	44618423
Folic acid	135398658
N-(3-Morpholin-4-ylsulfonylphenyl)-4-(2-oxopyrrolidin-1-yl)benzamide	4292126
MLS003128686	44500855
CBDIVE_003036	2830268
CHEMBL3182386	60185135
CHEMBL2355302	54652669
BRL-37344	9841972
1991-52-2	74812
Spiramide	68186
CHEMBL2360348	56835358
CHEMBL2133358	49852823
Dienestrol	667476
GSK-0660	46233311
CGP-7930	5024764
Esreboxetine	65856
Flavoxate	3354
Oxprenolol	4631
Pilocarpine	5910
OSI-930	9868037
Pioglitazone	4829
MEGXM0_000032	15560547
Nandrolone	9904
Buddleoflavonoloside	6708769
CHEMBL589756	25067492
CDK9 Inhibitor	66577006
CHEMBL2139291	44507145
Z-Pro-Prolinal	122623
SCHEMBL15635152	54613916
Ondansetron	4595
Quinoclamine	17748
CHEMBL2356872	44495105
Bambuterol	54766
CHEMBL2356652	54654149
67497-51-2	302929
CHEMBL2141330	44507260
Coumestrol	5281707
BIO2_000792	6610332
BW-B-70C	5353454
Crizotinib	11626560
Amonafide	50515
NSC5112	5284639
CHEMDIV3_016432	6626036
5-Aminotryptamine	3083677
Loratadine	3957
CHEMBL2355378	54649903
Ginsenoside RC	12855889
Propoxycaine	6843
Methocarbamol	4107
AG1295	2048
NCGC00183099-01	53315104
Dmba	6001
CHEMBL2135770	44506630
Loperamide	3955
Benzydamine	12555
AS601245	10109823
R-7128	16122663
MLS002473819	44202433
Bithionol	2406
MLS002264502	44142160
AZD-8330	16666708
Monastrol	2987927
Kenpaullone	3820
Sarcolysin	4053
Mosapride	119584
Alista	5280723
Hydroxyprogesterone Caproate	169870
Ramipril	5362129
SR-02000000346	46172926
SU-11652	5329103
5-Methoxytryptamine	1833
Phenothiazine	7108
Myriocin	6438394
151057-13-5	54687453
Amodiaquine	2165
KUC103428N	44143703
Pinaverium bromide	40703
DESVENLAFAXINE SUCCINATE	9800068
CI-1040	6918454
Cyproterone Acetate	9880
2-Bromo-n-phenylbenzamide	25126
Isamoltan	127404
MLS003129650	44505636
MLS003129657	44505124
Lamotrigine	3878
Benzohydroxamate	10313
Mitotane	4211
fluocinolone-acetonide	6215
39478-90-5	37033
CHEMBL602850	10040286
CHEMBL2360806	54657494
CHEMBL2360805	56835304
MLS003129437	44492583
CHEMBL3186245	54666542
Saquinavir	441243
SMR000204704	4014737
BS-181	49867929
MLS000536845	2203170
Topotecan(Tpt)	135422895
CHEMBL2143402	44506930
Gestrinone	27812
MLS000698406	4460128
CHEMBL2356468	44498151
L-690330	132449
LCQ-908	53387035
MLS003130344	44505071
CHEMBL258465	6604933
CHEMBL3188928	54666566
Seneciphylline	5281750
Cefoperazone	44187
Etifenin	170344
SB-206553	5163
Vidarabine	21704
MLS003128748	44490250
Acebutolol	1978
Strychnine	441071
SCHEMBL3655059	57007282
Marbofloxacin	60651
SCHEMBL17783952	60184904
SCHEMBL17783951	60189984
MEGXM0_000203	23757080
MLS000879465	16746329
Tiratricol	5803
Enilconazole	37175
ML130	1088438
ML131	44607580
IOWH032	135565181
CGP 57380	11644425
Vortioxetine (Lu AA21004) HBr	56843850
Lavendustin A	3894
CHEMBL2355513	44498587
CHEMBL1609579	44142049
CHEMBL3261381	2202512
Elliptecine	3213
SCHEMBL8922766	11957586
SMR000151874	2345373
Dexfenfluramine	66265
CHEMBL3347630	53392493
REV-5901	5059
Afbi	14403
Amitriptyline	2160
PD-198306	9956637
N-(3-Chloro-4-fluorophenyl)-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine	1257201
Aminopurvalanol	6604931
Diltiazem	39186
Roflumilast	449193
Fludrocortisone	31378
CHEMBL2140128	44507326
(3-Isopropoxyphenyl)(1-((5-methyl-1-propyl-1H-pyrazol-4-yl)methyl)piperidin-3-yl)methanone	16190867
CHEMBL3348993	137169071
HMS1476K01	23863188
Oxfendazole	40854
Tyrphostin 51	5328807
Apatinib Hydrochloride	131698904
ST005177	2837663
Patupilone	448013
CHEMBL2356697	54645999
BRD-K45347683-019-01-1	60185054
4-Cyclohexyl-5-(pyridin-3-yl)-4H-1,2,4-triazole-3-thiol	695345
Diphenoxylate	13505
BRD-K13400470-019-01-3	60188272
Tandutinib	3038522
Vernakalant (Hydrochloride)	9930048
NaCl	5234
Carmofur	2577
nicardipine	4474
Ilomastat	132519
MLS002264428	17540423
Tebipenem Pivoxil	9892071
Telbivudine	159269
Withaferin A	265237
BIIB 021	16736529
Palmidrol	4671
Fraxetin	5273569
Entinostat	4261
TGX 221	9907093
Alexidine	2090
CHEMBL1271430	44142083
CHEMBL3348910	29985980
105101-25-5	1133081
Mitoxantrone	4212
SCHEMBL9926649	20952848
EFLORNITHINE HYDROCHLORIDE	57004
Midodrine	4195
CHEMBL3185630	54654184
TAK-733	24963252
YK 4-279	44632017
Ctpb	10311918
ZM 306416	5329006
CHEMBL1822499	46907667
Trimethoprim	5578
Otenabant	10052040
MLS000106215	2842253
BRN 1086272	107410
BRD-K92847204-001-01-0	54651448
Clinafloxacin	60063
CHEMBL2152380	70680398
STK009254	6708718
STK249718	906542
Blonanserin (Lonasen)	125564
MLS000063560	976135
AMG 487	24957182
Avagacestat (BMS-708163)	46883536
Medetomidine	68602
Phthalylsulfathiazole	4806
Milrinone	4197
LCL161	24737642
PCA-4248	4698
PRESTWICK3_000652	24041599
PRESTWICK3_000650	23846564
BRD-K31618614-001-01-3	54654212
BRD-K52785744-001-01-7	54650184
SMR000002300	653676
Albendazole	2082
SPECTRUM2_000027	439504
MLS003649983	53382646
MLS002391574	44142416
CHEMBL1555451	44887546
Meclizine	4034
RO 04-6790	5312145
Epigalocatechin Gallate	65064
Pralatrexate	148121
Lidoflazine	3926
Pifithrin	4817
SCHEMBL14379041	12068863
3-(1,3-Benzothiazol-2-yl)-2-methoxypropanoic acid	2941514
ST50073310	1287820
SC-560	4306515
Mephenytoin	4060
CHEMBL2360495	44507291
SCHEMBL17789576	60187613
MLS002264387	44142109
MLS002264386	44142108
MLS002264384	25243714
MLS002264383	44142106
Carfilzomib (PR-171)	11556711
CHEMBL475341	4133412
2,2'-Pyridylisatogen	124334
SMR001317659	17757146
ZINC15894343	26849680
Odanacatib (MK-0822)	10152654
Protriptyline	4976
MLS001173561	1894361
CHEMBL2140806	54651371
Benztropine	1201549
Doxapram	3156
HMS3267E16	3668
CHEMBL2144875	44506804
Molindone	23897
Niacin	938
Ciglitazone	2750
MLS000048987	1542103
Irsogladine	3752
L-690488	5132514
3,5-Dimethoxy-n-(1H-1,2,4-triazol-3-yl)benzamide	702927
Citalopram	2771
BRD-K95391106-001-01-5	73707478
YC1	5712
Andarine	9824562
ZINC9212372	7059561
Carbinoxamine	2564
BRD-K46594703-001-01-1	44490336
Bitopertin	24946690
Aminopentamide Sulfate	176163
BIO2_000516	6610302
SDZ NKT 343	9851211
Sildenafil	135398744
FPH2	2208391
testosterone	6013
AZD-5438	16747683
Tridihexethyl	20299
Tolterodine	443879
PSB 36	11689583
Retinyl Acetate	638034
Medroxyprogesterone	10631
MLS001060837	13071436
MLS002222336	10291556
4H-1-Benzopyran-4-one, 5,6,7-trimethoxy-3-(2-methoxyphenyl)-	6710754
MLS001060838	135476231
Bindarit	71354
GSK 1059615	23582824
Y-26763	121878
Sulfamethoxypyridazine	5330
Vesamicol	5662
Alprostadil	5280723
Defactinib	25117126
MLS002460408	25105722
3-Ethynyl-5-(1-methylpyrrolidin-2-yl)pyridine	133106
Rotenonic acid	6708539
Duloxetine	60835
R428	46215462
Ruxolitinib	25126798
CHEMBL2131904	44503006
Cabergoline	54746
Ciproxifan	6422124
D-Serine	71077
Docetaxel Intermediate	11970251
Febuxostat	134018
Glipizide	3478
UNC0638	46224516
Setiptiline	5205
Linopirdine	3932
CHEMBL2361971	54638552
MLS003129633	44505853
MLS003129983	46903353
SCHEMBL1675197	46916193
LY 2183240	11507802
Docosatrienoic acid (22:3 n-3)	5312557
HSCI1_000191	24140566
Triazolothiadiazine, 23	44142091
Tioconazole	5482
CHEMBL262079	4131581
Procarbazine	4915
SCHEMBL16892136	118221163
CHEMBL1710685	44202943
CHEMBL2360865	54664991
STK054715	4464266
SB-431542	4521392
ST085375	645872
BX 912	11754511
RVX-208	135564749
estriol	5756
Triazolothiadiazine, 25	44142099
Triazolothiadiazine, 24	44142095
Clobetasol Propionate	32798
Triazolothiadiazine, 22	44142087
L-655,708	5311203
ACON1_002013	23846550
Triazolothiadiazine, 29	44142093
Triazolothiadiazine, 28	44142088
