Term,p-value,statistics
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_,0.08648748282218059,2.93856601258741
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.45667203544422386,0.5540390140034993
REACTOME_THE_NLRP3_INFLAMMASOME,0.7660661199021801,0.08852081733727567
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,0.2575621042780718,1.2818135728102802
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.0987267335821577,2.725992498556997
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.5851336358320274,0.2980084657935287
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS_,0.16833149827585092,1.8977400440913847
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,0.29087525891672905,1.1155658018060701
REACTOME_THYROXINE_BIOSYNTHESIS,0.430546793560983,0.6213480212905685
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,0.08669941869644458,2.934613363591135
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,0.2943443632419495,1.0996434599854519
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,0.09215727280024595,2.836281216667155
REACTOME_TIE2_SIGNALING,0.2760499584174923,1.186434416156202
REACTOME_TIGHT_JUNCTION_INTERACTIONS,0.6387955693282102,0.22032083178601086
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,0.27391236406301894,1.1970486145933972
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,0.8628018204149883,0.029862837081131126
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.6640872148811524,0.18859661897293253
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,0.6758232970826374,0.1748656125349052
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,0.8876896124750078,0.019945424671992118
REACTOME_TNF_SIGNALING,0.7881403350920483,0.072213807845065
REACTOME_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE,0.8773919385153516,0.023801155188988992
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,0.44531446649301576,0.5825501743445446
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.8560934619798092,0.03288754536877423
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.26315100131331753,1.2521040185959544
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.9501772278377332,0.00390427777431906
REACTOME_TP53_REGULATES_METABOLIC_GENES,0.4806279711641829,0.4974380902960826
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,0.2965817348143338,1.0895012831045383
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,0.07380629177486085,3.196272908346326
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.7821246617808926,0.07648062282169943
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,0.874188024666014,0.025071903483763255
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,0.4956382536773287,0.4642632390939533
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.08399270377905908,2.9858976545757088
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.48708007128004804,0.4829700629829483
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,0.9053578926899721,0.01413621623525897
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,0.5720093169862079,0.3193320802218482
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,0.6937633940283532,0.15504143929084055
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,0.1344776295463886,2.240038525835327
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,0.8033567781824094,0.0620035773187187
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,0.00971172624636921,6.6870227500462045
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,0.8098235455469581,0.05791419145226341
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,0.7000468299290712,0.14842314995699135
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.8909359115958573,0.018801905667376453
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.05456418256374952,3.695354612062623
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,0.03936171404839083,4.245187887854099
REACTOME_TRAIL_SIGNALING,0.9518936261008406,0.0036395850964576985
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.46013810925987664,0.5455586943371877
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.6998714218323285,0.14860565435144177
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,0.9629819087737358,0.0021540694849496314
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.19302066336890206,1.694409919715296
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.49416500397249297,0.4674448662344459
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.42077681033724146,0.6481446144346865
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.16871188114122737,1.8943519433115958
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.08626016622964712,2.9428171849472484
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.36416988549060925,0.8234620463314353
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.7559502656941812,0.09659860553901597
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.8239515972808507,0.04949085873051066
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,0.04734983043038907,3.93291399154433
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,0.0057237518332288575,7.635279406350629
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.13405008422182654,2.244963353428044
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER_,0.53859250112239,0.37815463807896726
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,0.8020389014127797,0.06285513268383673
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,0.30957900373359404,1.0324710124348202
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,0.5084289368176677,0.43729913496456235
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.15860894080960233,1.9874387268416713
REACTOME_TRANSLATION,0.70049949591492,0.14795276577627
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,0.7222508476179904,0.1263462674858339
REACTOME_TRANSLATION_OF_STRUCTURAL_PROTEINS,0.3790699911793638,0.7737157924904283
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,0.7628122132479768,0.09107715759386509
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,0.4820799282606716,0.49415445211025655
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.7493793555866615,0.1020533123635883
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.0328886083755555,4.551568332620155
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.00011592337693400985,14.857869879601841
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,0.2853642744111712,1.141364082744613
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,0.23260739147557968,1.4248461690668517
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,0.028564764242329153,4.7936541944151925
REACTOME_TRANSPORT_OF_FATTY_ACIDS,0.051699664702375074,3.785461075712781
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,0.17828014312414117,1.811902770683672
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.8668489033122251,0.028110669516671467
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.6580696193646464,0.1958769759646409
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE,0.40534401775912,0.6924154265841486
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS,0.47816791261020886,0.5030388496788333
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,0.17628564917086173,1.828662135109781
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,0.015090838079065555,5.905831770076377
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.6666778230689323,0.18551279054829037
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.00120087277131147,10.489001115364642
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,0.0022600725164917137,9.325332939261147
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.07483258031482712,3.1737034937308484
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,0.4290568156799255,0.6253751931052269
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,0.2860664152699609,1.1380421320752505
REACTOME_TRIGLYCERIDE_CATABOLISM,0.364321865932414,0.8229403875746031
REACTOME_TRIGLYCERIDE_METABOLISM,0.22212031354583633,1.4906198369741794
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,0.9509299746348707,0.003787045600649698
REACTOME_TRNA_AMINOACYLATION,0.2616024932843488,1.2602567691880333
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,0.3152731476655837,1.0084554593746469
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.610291832111068,0.25975018626283447
REACTOME_TRNA_PROCESSING,0.7268407089596528,0.12203225833751168
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,0.479378886580367,0.5002759742889304
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,0.213636418413227,1.54661119455817
REACTOME_TRP_CHANNELS,0.23811150767437542,1.3917398060877546
REACTOME_TRYPTOPHAN_CATABOLISM,0.2095305644808461,1.5746668623087585
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,0.23255397601687583,1.4251720826923076
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS,0.30791185419443773,1.0396114559188057
REACTOME_UBIQUINOL_BIOSYNTHESIS,0.5950113783055859,0.2825858009206889
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.4365940998640654,0.6052177891926758
REACTOME_UCH_PROTEINASES,0.8049644445426027,0.060973119249237456
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,2.892646089189598e-05,17.487094417107457
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR_,0.01486508125463062,5.932388396971542
REACTOME_UNWINDING_OF_DNA,0.7773249491765797,0.07997968038754283
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.004052440724016498,8.260166672235384
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.2606175282725109,1.2654737158490776
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,0.9137965426689502,0.011718292044060417
REACTOME_UREA_CYCLE,0.2994982163299124,1.076427095374082
REACTOME_VASOPRESSIN_LIKE_RECEPTORS,0.7899899953957089,0.07092826244938104
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,7.95032053652376e-05,15.570069389210166
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,0.7825067425694682,0.0762057019385588
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,0.3167574400598091,1.0022882958081316
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.8751772941306029,0.024675922438542986
REACTOME_VESICLE_MEDIATED_TRANSPORT,0.2594082798993188,1.2719120873375662
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.5923945570461515,0.2866202215822504
REACTOME_VISUAL_PHOTOTRANSDUCTION,0.04918561055101198,3.8690071128931076
REACTOME_VITAMINS,0.39091168389426345,0.7361042714663355
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,0.4932804032684691,0.46936291550517106
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.28657871868409707,1.1356248588728548
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,0.8144079211540172,0.055104451310974974
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,0.006872783218446772,7.305919138181445
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,0.30543978396040494,1.0502922704581692
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.009852697603168542,6.661336813258037
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,0.30640324407322683,1.0461162669402648
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS,0.1809286320389241,1.7899797349882207
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,0.24627973029545155,1.3442848910689635
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,0.9502360445759073,0.0038950530951575783
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,0.827605824155319,0.0474251680719644
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL,0.07205569935601316,3.2355592221128004
REACTOME_XENOBIOTICS,0.18535174027033496,1.7541829499659123
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0.00021076386318718158,13.732603153863916
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.010102448794313164,6.616741741844617
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY,0.9612422873358417,0.0023614456520488192
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,0.03245004203430261,4.574561922643182
REACTOME_ZINC_TRANSPORTERS,0.6023293409785359,0.2714969916357765
